mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	1
1	0	0	0	1.0	0	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	1
1	0	0	0	1.0	0	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	0
1	0	0	0	1.0	0	1/2	3/4	1	1	1/4		1/4	1		6	66	F#4	4	0
2	1	1	1	0.0	0	0	3/4	1	1	0	grace16	1/16	1		5	71	B4	4	2
2	1	1	1	0.0	0	0	3/4	1	1	0	grace16	1/16	1		3	69	A4	4	3
2	1	1	1	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	8
2	1	1	1	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	8
2	1	1	1	0.5	0	0	3/4	1	1	1/8		1/8	1		7	61	C#4	4	4
2	1	1	1	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	4
2	1	7/4	7/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		9	51	D#3	3	9
2	1	7/4	7/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	9
2	1	7/4	7/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	61	C#4	4	5
2	1	7/4	7/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	5
2	1	2	2	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	10
2	1	2	2	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	10
2	1	2	2	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	61	C#4	4	6
2	1	2	2	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	6
2	1	3	3	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	11
2	1	3	3	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	11
2	1	3	3	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		7	61	C#4	4	7
2	1	3	3	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	7
3	2	4	4	0.5	0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	14
3	2	4	4	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	14
3	2	4	4	2.0	0	0	3/4	1	1	1/2		1/2	1		2	62	D4	4	12
3	2	4	4	2.0	0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	12
3	2	19/4	19/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		11	53	E#3	3	15
3	2	19/4	19/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	15
3	2	5	5	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	16
3	2	5	5	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	16
3	2	6	6	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		6	54	F#3	3	17
3	2	6	6	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	17
3	2	6	6	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	13
3	2	6	6	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	13
4	3	7	7	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	22
4	3	7	7	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	22
4	3	7	7	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	18
4	3	7	7	0.5	0	0	3/4	1	1	1/8		1/8	1		7	73	C#5	5	18
4	3	31/4	31/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	23
4	3	31/4	31/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	23
4	3	31/4	31/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	19
4	3	31/4	31/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	19
4	3	8	8	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49	C#3	3	24
4	3	8	8	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	24
4	3	8	8	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64	E4	4	20
4	3	8	8	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	20
4	3	9	9	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	25
4	3	9	9	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	25
4	3	9	9	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	21
4	3	9	9	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	21
4	3	9	9	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	G5	5	21
5	4	10	10	0.5	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	30
5	4	10	10	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	30
5	4	10	10	0.5	0	0	3/4	1	1	1/8		1/8	1		6	66	F#4	4	26
5	4	10	10	0.5	0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	26
5	4	10	10	0.5	0	0	3/4	1	1	1/8		1/8	1		6	78	F#5	5	26
5	4	43/4	43/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	31
5	4	43/4	43/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	31
5	4	43/4	43/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	27
5	4	43/4	43/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	27
5	4	43/4	43/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	27
5	4	11	11	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	32
5	4	11	11	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	32
5	4	11	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	28
5	4	11	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	28
5	4	12	12	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	33
5	4	12	12	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	33
5	4	12	12	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	29
5	4	12	12	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	F#4	4	29
6	5	13	13	0.0	0	0	3/4	1	1	0	grace16	1/16	1		5	71	B4	4	34
6	5	13	13	0.0	0	0	3/4	1	1	0	grace16	1/16	1		3	69	A4	4	35
6	5	13	13	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	40
6	5	13	13	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	40
6	5	13	13	0.5	0	0	3/4	1	1	1/8		1/8	1		7	61	C#4	4	36
6	5	13	13	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	36
6	5	55/4	55/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		9	51	D#3	3	41
6	5	55/4	55/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	41
6	5	55/4	55/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	61	C#4	4	37
6	5	55/4	55/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	37
6	5	14	14	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	42
6	5	14	14	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	42
6	5	14	14	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	61	C#4	4	38
6	5	14	14	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	38
6	5	15	15	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	43
6	5	15	15	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	43
6	5	15	15	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		7	61	C#4	4	39
6	5	15	15	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	39
7	6	16	16	0.5	0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	48
7	6	16	16	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	48
7	6	16	16	2.0	0	0	3/4	1	1	1/2		1/2	1		2	62	D4	4	44
7	6	16	16	2.0	0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	44
7	6	67/4	67/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		11	53	E#3	3	49
7	6	67/4	67/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	49
7	6	17	17	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	50
7	6	17	17	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	50
7	6	18	18	1.0	1/2	1/2	3/4	2	2	1/4		1/4	1		6	54	F#3	3	53
7	6	18	18	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	51
7	6	18	18	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69	A4	4	47
7	6	18	18	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	74	D5	5	45
7	6	37/2	37/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	52
7	6	75/4	75/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	46
8	7	19	19	1.0	0	0	3/4	2	2	1/4		1/4	1		4	52	E3	3	68
8	7	19	19	0.5	0	0	3/4	2	1	1/8		1/8	1		7	61	C#4	4	62
8	7	19	19	2.0	0	0	3/4	1	2	1/2		1/2	1		3	69	A4	4	60
8	7	19	19	0.5	0	0	3/4	1	1	1/8		1/8	1		7	73	C#5	5	54
8	7	39/2	39/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	63
8	7	39/2	39/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	55
8	7	20	20	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	64
8	7	20	20	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	56
8	7	41/2	41/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	65
8	7	41/2	41/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	57
8	7	21	21	1.0	1/2	1/2	3/4	2	2	1/4		1/4	1	1	4	64	E4	4	69
8	7	21	21	0.75	1/2	1/2	3/4	2	1	3/16		1/8	3/2		6	66	F#4	4	66
8	7	21	21	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1	1	2	74	D5	5	61
8	7	21	21	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		6	78	F#5	5	58
8	7	87/4	87/4	0.25	11/16	11/16	3/4	2	1	1/16		1/16	1		8	68	G#4	4	67
8	7	87/4	87/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		8	80	G#5	5	59
9	8	22	22	1.0	0	0	3/4	2	2	1/4		1/4	1	-1	4	64	E4	4	78
9	8	22	22	1.0	0	0	3/4	2	1	1/4		1/4	1		8	68	G#4	4	75
9	8	22	22	1.0	0	0	3/4	1	2	1/4		1/4	1	-1	2	74	D5	5	73
9	8	22	22	1.0	0	0	3/4	1	1	1/4		1/4	1		8	80	G#5	5	70
9	8	23	23	1.0	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	A3	3	79
9	8	23	23	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	A4	4	76
9	8	23	23	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		7	73	C#5	5	74
9	8	23	23	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	A5	5	71
9	8	24	24	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	77
9	8	24	24	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	77
9	8	24	24	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	72
9	8	24	24	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	F#4	4	72
10	9	25	25	0.0	0	0	3/4	1	1	0	grace16	1/16	1		5	71	B4	4	80
10	9	25	25	0.0	0	0	3/4	1	1	0	grace16	1/16	1		3	69	A4	4	81
10	9	25	25	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	86
10	9	25	25	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	86
10	9	25	25	0.5	0	0	3/4	1	1	1/8		1/8	1		7	61	C#4	4	82
10	9	25	25	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	82
10	9	103/4	103/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		9	51	D#3	3	87
10	9	103/4	103/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	87
10	9	103/4	103/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	61	C#4	4	83
10	9	103/4	103/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	83
10	9	26	26	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	88
10	9	26	26	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	88
10	9	26	26	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	61	C#4	4	84
10	9	26	26	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	84
10	9	27	27	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	89
10	9	27	27	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	89
10	9	27	27	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		7	61	C#4	4	85
10	9	27	27	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	85
11	10	28	28	0.5	0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	92
11	10	28	28	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	92
11	10	28	28	2.0	0	0	3/4	1	1	1/2		1/2	1		2	62	D4	4	90
11	10	28	28	2.0	0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	90
11	10	115/4	115/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		11	53	E#3	3	93
11	10	115/4	115/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	93
11	10	29	29	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	94
11	10	29	29	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	94
11	10	30	30	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		6	54	F#3	3	95
11	10	30	30	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	95
11	10	30	30	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	91
11	10	30	30	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	91
12	11	31	31	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	100
12	11	31	31	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	100
12	11	31	31	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	96
12	11	31	31	0.5	0	0	3/4	1	1	1/8		1/8	1		7	73	C#5	5	96
12	11	127/4	127/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	101
12	11	127/4	127/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	101
12	11	127/4	127/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	97
12	11	127/4	127/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	97
12	11	32	32	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49	C#3	3	102
12	11	32	32	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	102
12	11	32	32	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64	E4	4	98
12	11	32	32	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	98
12	11	33	33	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	103
12	11	33	33	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	103
12	11	33	33	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	99
12	11	33	33	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	99
12	11	33	33	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	G5	5	99
13	12	34	34	0.5	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	108
13	12	34	34	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	108
13	12	34	34	0.5	0	0	3/4	1	1	1/8		1/8	1		6	66	F#4	4	104
13	12	34	34	0.5	0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	104
13	12	34	34	0.5	0	0	3/4	1	1	1/8		1/8	1		6	78	F#5	5	104
13	12	139/4	139/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	109
13	12	139/4	139/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	109
13	12	139/4	139/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	105
13	12	139/4	139/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	105
13	12	139/4	139/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	105
13	12	35	35	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	110
13	12	35	35	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	110
13	12	35	35	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	106
13	12	35	35	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	106
13	12	36	36	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	111
13	12	36	36	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	111
13	12	36	36	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	107
13	12	36	36	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	F#4	4	107
14	13	37	37	0.0	0	0	3/4	1	1	0	grace16	1/16	1		5	71	B4	4	112
14	13	37	37	0.0	0	0	3/4	1	1	0	grace16	1/16	1		3	69	A4	4	113
14	13	37	37	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	118
14	13	37	37	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	118
14	13	37	37	0.5	0	0	3/4	1	1	1/8		1/8	1		7	61	C#4	4	114
14	13	37	37	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	114
14	13	151/4	151/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		9	51	D#3	3	119
14	13	151/4	151/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	119
14	13	151/4	151/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		7	61	C#4	4	115
14	13	151/4	151/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	115
14	13	38	38	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	120
14	13	38	38	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	120
14	13	38	38	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	61	C#4	4	116
14	13	38	38	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	116
14	13	39	39	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	121
14	13	39	39	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	121
14	13	39	39	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		7	61	C#4	4	117
14	13	39	39	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	117
15	14	40	40	0.5	0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	126
15	14	40	40	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	126
15	14	40	40	2.0	0	0	3/4	1	1	1/2		1/2	1		2	62	D4	4	122
